tile_path,mask_path,county,label,augment,split
D:\solar-data-china\tiles\Yanjin_with_indices\s2_Yanjin-0000000000-0000000000_16_18.tif,D:\solar-data-china\tiles\Yanjin_mask\s2_Yanjin-0000000000-0000000000_16_18.tif,Yanjin,0,False,train
D:\solar-data-china\tiles\Shuangfeng_with_indices\s2_Shuangfeng-0000000000-0000000000_09_15.tif,D:\solar-data-china\tiles\Shuangfeng_mask\s2_Shuangfeng-0000000000-0000000000_09_15.tif,Shuangfeng,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000009728-0000000000_05_02.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000009728-0000000000_05_02.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000009728-0000000000_09_12.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000009728-0000000000_09_12.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Sheqi_with_indices\s2_Sheqi-0000000000-0000000000_06_12.tif,D:\solar-data-china\tiles\Sheqi_mask\s2_Sheqi-0000000000-0000000000_06_12.tif,Sheqi,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000000000_04_09.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000000000_04_09.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000000000_06_12.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000000000_06_12.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_05_13.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_05_13.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000000000-0000000000_19_05.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000000000-0000000000_19_05.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000009728-0000004864_09_15.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000009728-0000004864_09_15.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000000000_15_17.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000000000_15_17.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_16_11.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_16_11.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Yuechi_with_indices\s2_Yuechi-0000004864-0000000000_02_19.tif,D:\solar-data-china\tiles\Yuechi_mask\s2_Yuechi-0000004864-0000000000_02_19.tif,Yuechi,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000000000_18_16.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000000000_18_16.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Jingyang_with_indices\s2_Jingyang-0000000000-0000004864_11_03.tif,D:\solar-data-china\tiles\Jingyang_mask\s2_Jingyang-0000000000-0000004864_11_03.tif,Jingyang,0,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000000000-0000004864_13_07.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000000000-0000004864_13_07.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_09.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_09.tif,Baihe,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_09_17.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_09_17.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000000000_06_15.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000000000_06_15.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_16_03.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_16_03.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000000000-0000000000_11_18.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000000000-0000000000_11_18.tif,Cao,1,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000000000-0000000000_07_15.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000000000-0000000000_07_15.tif,Cao,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000009728-0000000000_07_15.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000009728-0000000000_07_15.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000000000_15_10.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000000000_15_10.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Xinxiang_augmentation_14_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Xinxiang_augmentation_14_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000004864_08_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000004864_08_06.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000000000_12_09.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000000000_12_09.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000004864_05_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000004864_05_05.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_35_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_35_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yuechi_with_indices\s2_Yuechi-0000000000-0000000000_04_17.tif,D:\solar-data-china\tiles\Yuechi_mask\s2_Yuechi-0000000000-0000000000_04_17.tif,Yuechi,0,False,train
D:\solar-data-china\tiles\Sheqi_with_indices\s2_Sheqi-0000000000-0000000000_12_07.tif,D:\solar-data-china\tiles\Sheqi_mask\s2_Sheqi-0000000000-0000000000_12_07.tif,Sheqi,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_19_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_19_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Qingyang_augmentation_0_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Qingyang_augmentation_0_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000000000-0000004864_12_13.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000000000-0000004864_12_13.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Shuangfeng_with_indices\s2_Shuangfeng-0000000000-0000000000_06_06.tif,D:\solar-data-china\tiles\Shuangfeng_mask\s2_Shuangfeng-0000000000-0000000000_06_06.tif,Shuangfeng,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000000000-0000000000_17_13.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000000000-0000000000_17_13.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000004864-0000000000_07_16.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000004864-0000000000_07_16.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_6_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_6_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_06_09.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_06_09.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_16_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_16_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000009728-0000004864_03_01.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000009728-0000004864_03_01.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_3_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_3_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000009728-0000000000_02_18.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000009728-0000000000_02_18.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_30_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_30_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000004864_16_14.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000004864_16_14.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Xinxiang_augmentation_4_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Xinxiang_augmentation_4_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000009728-0000000000_02_11.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000009728-0000000000_02_11.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Jingyang_with_indices\s2_Jingyang-0000000000-0000000000_13_08.tif,D:\solar-data-china\tiles\Jingyang_mask\s2_Jingyang-0000000000-0000000000_13_08.tif,Jingyang,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000004864_12_08.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000004864_12_08.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000004864-0000000000_02_13.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000004864-0000000000_02_13.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Jingyang_with_indices\s2_Jingyang-0000004864-0000000000_05_07.tif,D:\solar-data-china\tiles\Jingyang_mask\s2_Jingyang-0000004864-0000000000_05_07.tif,Jingyang,0,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000004864-0000000000_14_17.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000004864-0000000000_14_17.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_18.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_18.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000009728-0000000000_05_14.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000009728-0000000000_05_14.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Shuangfeng_with_indices\s2_Shuangfeng-0000000000-0000004864_08_02.tif,D:\solar-data-china\tiles\Shuangfeng_mask\s2_Shuangfeng-0000000000-0000004864_08_02.tif,Shuangfeng,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000000000_05_05.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000000000_05_05.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000000000-0000004864_15_12.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000000000-0000004864_15_12.tif,Heshui,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000000000-0000000000_14_19.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000000000-0000000000_14_19.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_02_09.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_02_09.tif,Daming,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000000000_17_02.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000000000_17_02.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000004864-0000004864_04_01.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000004864-0000004864_04_01.tif,Cao,0,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000009728-0000000000_11_04.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000009728-0000000000_11_04.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_14_14.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_14_14.tif,Daming,1,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000004864-0000000000_07_13.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000004864-0000000000_07_13.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_23_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_23_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000004864-0000000000_01_02.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000004864-0000000000_01_02.tif,Yiyuan,1,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000004864-0000000000_02_16.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000004864-0000000000_02_16.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000000000_09_17.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000000000_09_17.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000004864-0000000000_04_11.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000004864-0000000000_04_11.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_06_10.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_06_10.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_21_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_21_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_17_08.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_17_08.tif,Yiyuan,1,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000000000-0000004864_16_17.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000000000-0000004864_16_17.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_LiangshanYi_augmentation_40_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_LiangshanYi_augmentation_40_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000004864_13_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000004864_13_03.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000000000_11_12.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000000000_11_12.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000004864-0000004864_13_03.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000004864-0000004864_13_03.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000004864-0000000000_03_15.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000004864-0000000000_03_15.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_15_18.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_15_18.tif,Yiyuan,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_02_04.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_02_04.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000000000_16_06.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000000000_16_06.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_09_02.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_09_02.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000009728-0000009728_09_01.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000009728-0000009728_09_01.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000000000_11_18.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000000000_11_18.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000004864_15_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000004864_15_06.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000000000_04_11.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000000000_04_11.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000000000-0000004864_10_07.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000000000-0000004864_10_07.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000009728-0000000000_05_15.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000009728-0000000000_05_15.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000000000-0000004864_14_02.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000000000-0000004864_14_02.tif,Cao,1,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000004864_02_05.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000004864_02_05.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_19_05.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_19_05.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000000000_08_01.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000000000_08_01.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_15_17.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_15_17.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_47_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_47_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Handan_augmentation_34_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Handan_augmentation_34_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_10_04.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_10_04.tif,Baihe,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000009728-0000009728_01_01.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000009728-0000009728_01_01.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000000000_16_13.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000000000_16_13.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_01_05.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_01_05.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000004864-0000004864_06_05.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000004864-0000004864_06_05.tif,Cao,1,False,train
D:\solar-data-china\tiles\Yuechi_with_indices\s2_Yuechi-0000000000-0000000000_18_17.tif,D:\solar-data-china\tiles\Yuechi_mask\s2_Yuechi-0000000000-0000000000_18_17.tif,Yuechi,0,False,train
D:\solar-data-china\tiles\Sheqi_with_indices\s2_Sheqi-0000000000-0000000000_08_16.tif,D:\solar-data-china\tiles\Sheqi_mask\s2_Sheqi-0000000000-0000000000_08_16.tif,Sheqi,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_14_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_14_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_19_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_19_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000009728_04_01.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000009728_04_01.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000000000_15_05.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000000000_15_05.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000000000_12_19.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000000000_12_19.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000000000_05_16.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000000000_05_16.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000004864-0000004864_02_15.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000004864-0000004864_02_15.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Xinyang_augmentation_8_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Xinyang_augmentation_8_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_LiangshanYi_augmentation_7_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_LiangshanYi_augmentation_7_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_LiangshanYi_augmentation_36_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_LiangshanYi_augmentation_36_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_LiangshanYi_augmentation_2_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_LiangshanYi_augmentation_2_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_9_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_9_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_5_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_5_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000000000_02_08.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000000000_02_08.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000000000_05_12.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000000000_05_12.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000004864_08_04.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000004864_08_04.tif,Yiyuan,0,False,train
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_16.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_16.tif,Baihe,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_19_13.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_19_13.tif,Yiyuan,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000004864_16_10.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000004864_16_10.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Shuangfeng_with_indices\s2_Shuangfeng-0000004864-0000000000_04_11.tif,D:\solar-data-china\tiles\Shuangfeng_mask\s2_Shuangfeng-0000004864-0000000000_04_11.tif,Shuangfeng,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_16_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_16_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000009728-0000000000_01_11.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000009728-0000000000_01_11.tif,Yuanling,0,False,train
